"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
751549.222494438,745694.989786442,673261.29480178,674767.315808196,696438.319656368,686145.755502019,665967.950234544,691476.569463411,718587.697337435,662068.963472323
1023785.80715369,1076564.16099075,923337.805733428,953292.700697271,960702.645126016,936403.912830546,1022549.37672144,978957.30999031,949142.114894598,939599.229047677
1227752.84308563,1312703.28335367,1208223.48991077,1267761.18469585,1263674.95925908,1193003.16845967,1235110.0546081,1271916.91667325,1157542.02512498,1237604.82956268
1425492.21647354,1433622.0491112,1462510.08668393,1410653.43814118,1395262.99701179,1362195.64442167,1395033.07729917,1449177.29062038,1336673.84968094,1429887.8266798
1588541.16840813,1594784.1983868,1627717.12639063,1499087.34079906,1617068.7352903,1560343.58328929,1536093.84312777,1653471.66642564,1573780.20379381,1616195.97744883
1720519.79742061,1718400.13729457,1767963.41118966,1600062.59339808,1748659.11158853,1713022.77771674,1677480.42576328,1825003.51357633,1693798.0358892,1775759.8275644
1876853.76904295,1842588.2923494,1938817.73014868,1685008.87957574,1852916.01446217,1823750.65142759,1828888.68469465,1934162.78226874,1853240.86598005,1901268.98696284
1915071.27504382,1894956.91106319,2025726.32223147,1821378.92685549,2029752.13919342,1886974.18064754,1909629.50123731,2010945.27809246,1982180.05495646,2019919.63915945
2049849.31162436,1989469.92224398,2125683.16076842,1944289.58310715,2118000.53224562,1960258.5729564,2067223.74593434,2115588.67883092,2075412.36120428,2121962.46114303
2139470.72437584,2036665.98338831,2167075.56890841,2045443.6697873,2258906.80924158,2094045.5536624,2078592.7324749,2201124.91554249,2128992.21533977,2251743.41344595
2265281.35261614,2092777.94160816,2204337.39731869,2141000.29029332,2337661.52006658,2132713.75772037,2143422.83792675,2223535.70110479,2200830.77270114,2281572.26711216
2388954.03138977,2108409.44049418,2221847.71092017,2166357.58594536,2384651.91566473,2226198.18511691,2192255.93981708,2245752.83072612,2239935.38079375,2346613.9724296
2349584.93683942,2180935.02398086,2293034.93532132,2266668.27494941,2442838.86038439,2298728.8160467,2255875.66269439,2279974.41561674,2272869.02883435,2370495.06976309
2394542.9189599,2357369.43614599,2362796.93858239,2345104.85668701,2452351.2276353,2303654.74225437,2313199.60282018,2333301.22971825,2306393.93717987,2371585.42188045
2454903.19924614,2341155.89842625,2392542.12864057,2385050.39470518,2485488.24022807,2324589.16477927,2345898.96905202,2388679.35170416,2354865.79158787,2380474.08693223
2501509.67118243,2378968.23044486,2394002.25743704,2441280.06187482,2490230.09434339,2332941.85680102,2359469.18037571,2402649.55737975,2448420.59475157,2434364.96804874
