"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
621197.505481547,634912.744579477,640158.037623141,626571.543830899,632495.05292361,633899.575641404,656383.080540601,617773.99195725,670438.475896744,652158.65349974
899569.632304586,972947.08715568,856051.194654923,884610.194613041,913460.417637727,925305.967988813,945900.810682921,910292.242776494,942325.741541448,879513.580362506
1126107.35853326,1155372.36257772,1081552.48936868,1125437.1086228,1107316.00211157,1154725.22062043,1192658.88753039,1134688.1789227,1177359.28404076,1114609.24358855
1349611.40648126,1367377.73288196,1289469.51613403,1349615.51596365,1275603.12869725,1342262.93913696,1351411.22487313,1373579.79110106,1334919.66279782,1348577.30580337
1500343.90267086,1535892.01124569,1460853.35436506,1514170.59548461,1475779.21274534,1505235.13361821,1546890.74705778,1510330.58605554,1504320.14624661,1541705.82272238
1657351.21662177,1673728.75219331,1644123.24574263,1731239.98420866,1621500.64913927,1732141.38282654,1656905.81793398,1657854.70853666,1655167.60291307,1619542.73102004
1774669.79980061,1815066.735061,1795529.65839288,1833542.57694841,1727636.01782301,1829062.60953064,1763004.45433164,1776266.73336398,1764762.5089156,1735419.00186217
1887751.37664447,1887260.07118382,1886790.36001574,1930744.31856147,1881651.59984441,1931061.91521246,1906233.4151095,1903319.58020812,1830720.09865994,1821998.01231521
1965073.90387224,1997071.45493367,1944412.55983757,1985976.10032317,1948116.40232397,2071440.98214614,2004505.92612235,1964605.73972017,1959998.34262524,1879315.39617443
2038269.130196,2059145.20656349,1986763.57533885,2067879.28341905,2036109.9003458,2147038.53513914,2087862.40119456,2036244.63559117,2058723.47343621,1975914.5449915
2103010.96490123,2133136.75224616,2073705.19597897,2108677.64536507,2075904.20964262,2187694.70897412,2135403.93997144,2100566.16717225,2104339.77965596,2025737.44472217
2171106.73266272,2167422.35442276,2145304.10759988,2162302.61505622,2091292.12361343,2262941.99811675,2157345.54776623,2188196.54008146,2185892.14950907,2090485.56583768
2220922.30838756,2198670.51008855,2154891.39811958,2168295.21387302,2134641.13726067,2317747.48688236,2205054.75427519,2211013.05195004,2215055.31685931,2141741.14922054
2277766.40952679,2214964.34224843,2187739.19456619,2228944.6660758,2152561.98120871,2338332.86129998,2215276.44825854,2266122.02172702,2242520.9849103,2154264.85962698
2319512.91557305,2230481.29947237,2211953.04922594,2260192.47528056,2181253.54154194,2351269.60093391,2230068.8506198,2324418.61303144,2300432.94364242,2183699.17307607
2327300.82679507,2239097.7172859,2227355.59195369,2289233.42830177,2190666.89369854,2356652.60211911,2278406.41101322,2330652.89291134,2319021.1906334,2214591.46613585
2370745.80428704,2253600.44122499,2250689.31344139,2316323.08397976,2200593.1057234,2356576.56290366,2350942.58995131,2337266.58894538,2331624.45966521,2279302.68735978
2393328.73322635,2278180.53901421,2257498.26997649,2335421.12218087,2201544.2197634,2381103.78835825,2362561.05077067,2384758.54351853,2343000.83014994,2292369.28179406
2410453.33949212,2340528.5279738,2270231.93627995,2353221.29430805,2209970.29835541,2423504.2696749,2372697.33997514,2384306.3503471,2383117.25858,2329855.67716156
2419663.89389234,2382240.95581519,2291204.8166467,2355473.27540409,2235401.25646026,2433186.50692597,2381567.94925431,2388324.70267755,2389541.78516149,2335015.6516005
2421262.75639619,2395318.13460822,2314809.29694888,2356652.1132221,2275056.53553776,2440892.40987641,2383453.9703223,2390021.70943299,2390477.37901399,2336251.94366864
2447474.52549832,2397306.28882854,2330897.43969706,2401462.44227435,2306030.41629809,2457453.86454569,2385050.78334556,2402153.55075172,2425082.94874027,2345219.65670502
2473265.83709977,2404127.2886667,2342049.05627417,2401350.02624703,2307260.90519697,2488161.74875997,2384060.22111047,2416384.00769003,2424528.13963983,2359647.07491892
2472818.08647666,2437334.53253219,2369775.34429035,2414360.29505515,2343662.82003001,2489511.7789372,2386574.93765705,2442512.36551967,2433910.32275138,2404500.63316903
2475378.17360923,2458426.26868301,2416510.7367514,2423485.45447491,2343655.96437089,2512016.82163658,2394830.12003998,2444583.77082108,2434025.2315436,2428608.60977236
2504129.97777183,2459778.40081866,2411491.3415811,2425627.74936859,2353215.19739586,2514549.39201187,2395096.90842508,2448472.32494083,2434111.26491871,2431308.1804945
2506173.42642519,2459988.91820118,2436046.0789631,2438698.35803578,2354608.936363,2520052.72857261,2396971.42209385,2453695.41059785,2441623.95409232,2429855.11280439
2508554.99253405,2460721.03385634,2432876.64309933,2451507.36848831,2354470.04912522,2524787.87789766,2399551.33445466,2469828.73930508,2447417.35433672,2439541.91341203
2511277.18685578,2469374.24376881,2433252.13040391,2462044.5106935,2356558.03024841,2535600.99329099,2400110.17257006,2473599.99608284,2449293.64247302,2442474.86154081
2511418.2744968,2477086.66856239,2444727.04027431,2468388.61678796,2357555.37875483,2541438.16900405,2399776.02609623,2487935.28878667,2456460.19620263,2445150.8375066
2511418.2744968,2483788.62647449,2449165.64091572,2481456.15132521,2364169.86874517,2541940.28449564,2402972.98970329,2486487.30302942,2456079.28167736,2444677.43050505
2511396.54537962,2523912.41789254,2450386.59114313,2490918.85741972,2367083.17272537,2544599.94010314,2423424.90154277,2488638.29720508,2463374.91854822,2449613.61539095
2518403.54521168,2521820.86503371,2450010.47528365,2494433.94952601,2382071.16742809,2552318.99842568,2425350.4267365,2488653.9008421,2469163.44591531,2450568.03258782
2519490.30244373,2522546.08507314,2451398.41167398,2505462.28513684,2393490.77436429,2553743.67326353,2425678.64474545,2490656.05665614,2469393.77302745,2460559.56434932
