"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
234.334539623127,215.738138441723,196.850275409882,215.872065638369,262.52735361787,254.38964891659,255.351904156975,253.995719537583,276.020652142516,224.839740039645
183.713616798892,197.11586526545,192.181314194918,193.783946952922,213.947142788216,203.241672882247,205.587439050759,243.533511043738,183.353020130915,192.665275609992
184.275254087343,196.098966779683,146.085383221852,174.721581370429,207.597728288728,171.27599228614,178.665478957459,228.019527304817,135.659752357566,173.927906673204
135.6710230002,190.860831108815,135.699919969871,172.663239480478,176.347378140834,171.111546881301,179.845093957787,209.126023980756,136.640411845829,158.853235579836
121.829228201567,183.538082934017,133.914614470388,116.699233288712,137.008754943933,166.756326927772,181.291036465401,163.747461373568,132.982181028957,152.422117012749
119.219945218721,181.769188732219,133.49340838306,116.699233288712,137.015189489923,163.468404108958,169.388588449474,156.115084145253,132.868911128,150.537813765858
117.767762051206,176.261008597662,129.442016631816,105.607536315755,130.842449797068,161.339219276153,161.14212307649,147.644821102065,129.704048381848,136.744689707807
117.767762051206,167.862496458835,130.569994842991,104.988506649855,129.94312886746,160.97656880453,155.90503498041,142.053966658555,121.889121081667,130.579856580289
117.767762051206,165.641888206118,126.24516061078,109.360836865234,129.94312886746,156.38268791678,119.574851282062,138.751409583537,118.407214842278,134.775908044131
117.767762051206,165.499396136471,121.275276101134,105.342136811134,124.95746349408,153.56248678898,119.298404146175,138.751409583537,118.409136079474,126.850421701427
116.111269589893,165.642980973551,121.275276101134,107.707386712312,126.854801446878,152.946242244443,114.571421018168,137.148461341209,116.419576732763,126.923309116581
115.845898145366,165.070118443508,120.993320595306,111.079567868898,127.220836576553,151.916211891702,114.769909375519,130.946221974074,116.050014582485,126.923309116581
104.430556320794,159.788814880124,114.645665543883,106.695851293404,126.971378381852,152.13193495384,114.074180185656,131.11467920421,116.255684109978,126.11971225693
106.089617235416,147.423314231085,114.52225421441,105.720455220061,125.72084749939,147.49554083527,113.617711088521,131.962046048791,114.33836721506,126.11971225693
104.65925762453,148.003910628966,114.603792822969,106.774628759141,125.631438032113,145.882394639124,115.363412109632,131.962046048791,114.33836721506,126.144962767099
107.649900214065,148.012440822074,114.133738021102,99.8494910182371,125.632435511352,145.040543923772,113.886350262121,133.590440917949,110.510888735209,102.786139743769
108.604853383434,147.758575529103,110.098923108613,100.632769301618,125.632435511352,144.362781170825,113.811827306221,132.688904177795,108.360119225454,104.4669568061
108.604853383434,147.481829930441,109.642798562404,100.64151434729,125.738599868728,141.153161219454,113.744327067442,128.580308323352,108.259083957917,99.7840168871071
108.604853383434,147.307734266582,77.9667810207272,107.138604795151,125.748117655913,140.184393728624,113.744327067442,128.573987786837,109.806830340417,98.36022458704
109.694938640545,147.307734266582,77.9667810207272,107.138604795151,125.752878941695,140.184393728624,111.90043896123,127.214766131574,110.169318139706,98.7018093682263
107.68714274452,147.307734266582,77.9667810207272,107.24748730441,125.5693063027,140.778824994646,111.90043896123,127.472419146973,109.564137409584,98.9099198077729
112.637903129337,140.51204484297,78.1434246181711,107.24748730441,125.728308657996,140.778824994646,109.400303774634,86.4145734988238,109.081820949244,98.8152115925466
112.637903129337,138.619640083092,78.5611366619066,94.1696409891802,125.560907781932,139.936946222882,108.579793733499,86.4145734988238,111.694983816495,98.8152115925466
