"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
118.337853536427,103.915973017034,113.835037503154,103.451493119042,133.208140025746,109.209107117006,131.510707760004,76.5443745207986,107.035699125018,116.071691429067
85.7472598746861,69.5735792273563,77.1229072782769,76.7832804031955,103.286509490232,44.5577689396387,77.944604236641,53.4562277552541,85.2953664939541,62.5330522540778
52.8535755345927,69.8181861734972,59.0899844086805,68.1752493378815,43.009746041439,35.1359897108605,67.2246469164013,53.8136835571479,57.8917567880085,61.7671834321723
25.8645061017642,69.1446462633644,41.8385766159915,64.4479837137892,31.1094936731215,28.868999872572,63.6467502067985,48.4786406862497,39.6786128977506,60.6953685211247
25.0007438832927,69.4800405124429,40.2968160283306,61.769616596556,30.0508775959947,28.4142278423874,62.0948614277092,41.7730822458509,37.5578962274274,59.3937117970906
28.0729424772251,68.8320101074626,36.2317014346495,60.9342847810265,28.6892047268152,27.1925263998744,57.8700848444807,42.1432163329109,35.5630301342283,58.0925258220868
27.2924442528349,70.0217618565073,35.8246963524884,60.9342847810265,28.6892047268152,27.3453984660914,58.0814972487083,42.1432163329109,35.5822223830928,58.093108515415
25.7570797146557,67.8687795509873,31.5341662414489,53.8071426847621,32.6972652303534,25.6585111796549,57.8990988416695,42.1844265049472,33.4949134448384,58.9044051193532
25.7570797146557,65.6219993663765,34.2799285759409,51.4419669364615,32.8144532353629,25.3679367874477,57.8241423871054,39.882075398235,36.8103821706475,25.725763401146
25.5244191967579,56.5322357138182,35.186974696187,49.9619044532544,31.3104391778065,25.3679367874477,55.7512207648469,39.6743529579492,36.8103821706475,27.3443416325795
23.075706906189,49.2561009885567,36.3023863910873,49.9619044532544,30.2354342276092,25.3679367874477,53.7310079957319,39.6743529579492,36.9546602435455,27.3443416325795
23.1446484554731,45.2183916361737,36.3136561332149,49.1795693893889,30.6344289350127,25.4536499485182,48.4178353930949,39.679144032021,36.5775927696668,25.9558631791551
23.1446484554731,43.5781444716952,33.2927756605493,49.393678257697,30.6854519053754,24.2415233531819,50.0983923594583,41.2202747166812,36.7889368874289,25.9558631791551
23.1446484554731,43.1344667101723,33.2927756605493,44.0410413565421,29.552997358574,23.1143196757805,29.1322421162306,41.2202747166812,33.5864600683085,25.9558631791551
23.1446484554731,43.8393941830668,33.2927756605493,44.0410413565421,23.694945869978,23.1143196757805,29.1322421162306,38.1065918549903,33.5864600683085,26.5976708171484
23.2794067609473,36.1434409479632,33.2927756605493,41.9428259560955,23.694945869978,22.7032169689553,29.698202885472,38.1065918549903,34.0258511667305,25.6672368946756
23.2794067609473,36.1434409479632,33.2927756605493,22.3877566742558,23.694945869978,22.7032169689553,28.641361443739,35.8980158077229,34.0258511667305,27.9270069823858
23.2794067609473,36.1434409479632,34.7898420404097,22.3877566742558,23.694945869978,22.7032169689553,28.641361443739,33.8878517568553,34.0258511667305,27.9270069823858
23.2794067609473,35.567579867499,34.7898420404097,22.3877566742558,20.0321101480915,22.7032169689553,27.4390890399877,33.9148223244092,33.6863678158286,27.9270069823858
23.3366507376493,35.2631852507029,34.7898420404097,22.3877566742558,20.0321101480915,22.7032169689553,27.802828810341,32.0381732209212,33.6863678158286,24.0768046811727
23.3366507376493,35.2631852507029,34.7898420404097,22.3877566742558,20.0321101480915,23.8011136084322,27.7604899651815,32.0381732209212,33.6863678158286,24.0768046811727
23.3366507376493,35.2621865919762,34.1010155331664,22.3877566742558,20.0321101480915,23.8011136084322,27.7604899651815,32.0381732209212,33.7712734990209,24.0768046811727
23.3366507376493,34.7589438610828,34.1010155331664,22.3877566742558,20.0321101480915,23.8025856638747,27.7604899651815,33.5269462391961,33.550913206451,21.6251496511625
23.3366507376493,34.7589438610828,34.1010155331664,22.3877566742558,20.3878848288091,23.8025856638747,27.7604899651815,33.5269462391961,33.550913206451,21.6251496511625
23.3525255847212,34.7589438610828,31.7900003055049,22.3877566742558,12.918945389579,24.0604330559515,27.7604899651815,33.5269462391961,33.550913206451,21.6251496511625
23.3525255847212,34.7589438610828,29.2084663302576,22.4404450771024,12.918945389579,24.068418959715,27.7720697762336,33.5269462391961,33.550913206451,20.4088038096404
23.3525255847212,34.7589438610828,27.1468646870007,22.4404450771024,12.9211699529196,24.068418959715,27.7720697762336,33.5269462391961,33.550913206451,20.4088038096404
23.4548497134056,34.7589438610828,27.1468646870007,22.4404450771024,12.9211699529196,24.1867307860125,27.7720697762336,33.5269462391961,31.895781651998,20.4088038096404
23.4548497134056,34.7589438610828,27.1468646870007,22.4404450771024,12.9211699529196,22.1392566178652,27.7720697762336,32.8851937101822,27.5386427563531,20.4088038096404
23.2119235227278,34.7589438610828,27.1468646870007,22.4404450771024,12.9211699529196,22.1392566178652,27.8148066529261,32.8851937101822,27.6771442267952,20.8362496841946
23.2005918409684,34.7589438610828,27.1468646870007,22.4404450771024,12.9211699529196,22.1392566178652,27.8148066529261,32.8851937101822,27.6771442267952,20.8362496841946
23.2005918409684,34.7589438610828,27.1468646870007,22.5378786701021,13.2337629799567,22.1392566178652,26.6279145111632,32.8851937101822,27.6771442267952,20.8362496841946
23.3918701334112,32.4487678401263,27.1468646870007,21.0799956626565,13.2337629799567,22.0262868996733,26.5602348666234,32.8851937101822,27.6771442267952,20.8362496841946
23.3918701334112,31.4537450340151,17.1707627732594,21.0799956626565,13.2337629799567,22.0262868996733,26.5602348666234,32.8851937101822,27.1956887980359,21.1175541532066
23.3918701334112,31.4537450340151,17.1707627732594,21.0799956626565,13.2337629799567,22.0262868996733,26.5602348666234,32.8851937101822,27.1956887980359,20.8503375786486
23.3918701334112,31.4537450340151,17.1707627732594,21.0799956626565,13.2337629799567,22.0262868996733,26.5602348666234,32.8851937101822,27.1956887980359,21.4190974879423
23.3918701334112,30.8452490590323,16.9778497316074,21.0799956626565,13.2337629799567,22.0262868996733,26.5602348666234,32.8851937101822,27.1956887980359,21.4190974879423
23.3918701334112,30.8452490590323,16.9778497316074,21.2324581810494,13.2337629799567,22.0262868996733,26.5602348666234,32.8851937101822,27.1956887980359,21.4190974879423
23.3918701334112,25.1111013618345,16.9778497316074,21.2324581810494,13.2337629799567,20.9807094901028,25.4081480019588,32.8851937101822,27.1956887980359,21.4190974879423
22.029382566772,25.1111013618345,17.5900732360315,20.4125817841989,13.2337629799567,20.9807094901028,25.4081480019588,31.2207556700234,27.1956887980359,21.4190974879423
22.029382566772,25.1111013618345,17.7826936204278,20.4125817841989,13.1562628004026,20.9807094901028,25.4492561866566,31.2207556700234,27.1956887980359,21.4190974879423
22.029382566772,25.1111013618345,17.7826936204278,20.4125817841989,13.1562628004026,19.8801789501135,25.4492561866566,31.2207556700234,24.0501137868823,21.4489336342097
22.029382566772,25.1111013618345,17.7826936204278,18.8919898317058,13.1562628004026,19.8801789501135,25.4492561866566,31.2207556700234,24.0631024921981,21.4489336342097
22.0741179289444,25.1494069235616,17.8645935903803,18.8919898317058,13.1562628004026,19.8801789501135,25.4492561866566,31.2207556700234,24.0631024921981,20.8735725928991
22.0741179289444,25.1494069235616,17.7539914912197,18.4935686811268,13.1562628004026,19.8801789501135,25.4492561866566,30.8148005320318,24.0631024921981,16.6824201721747
22.0741179289444,25.1494069235616,17.7539914912197,18.4935686811268,13.1562628004026,19.8801789501135,25.4492561866566,30.8148005320318,24.0631024921981,16.6824201721747
22.0741179289444,26.1171876764188,18.0805146950183,18.4935686811268,13.1562628004026,19.8801789501135,25.4492561866566,30.8148005320318,24.0631024921981,16.0317576338141
22.0741179289444,24.3424876390777,18.0914944049775,18.4935686811268,13.1562628004026,19.8801789501135,24.4974365973483,30.8148005320318,24.0631024921981,16.0317576338141
22.0741179289444,24.3424876390777,18.0914944049775,18.4935686811268,13.1562628004026,19.8801789501135,24.458569609832,31.0074209164281,22.8351483622503,16.0317576338141
22.0741179289444,23.6779914682375,18.0914944049775,18.4935686811268,13.1562628004026,19.8801789501135,24.458569609832,31.0074209164281,22.8351483622503,16.043727222916
22.0741179289444,23.6779914682375,18.0914944049775,18.4935686811268,13.1562628004026,19.8801789501135,18.4103730072934,31.0074209164281,22.8351483622503,16.043727222916
22.0741179289444,23.9717823036283,18.0914944049775,18.4935686811268,13.1562628004026,19.7626872008657,18.4103730072934,31.0074209164281,23.2752370069747,16.043727222916
22.0741179289444,24.1102461086937,18.0914944049775,18.4935686811268,13.1562628004026,16.6171121897121,12.9609209225894,31.0074209164281,23.2868168180271,16.043727222916
22.0741179289444,24.1102461086937,18.0914944049775,20.4468259719213,13.1562628004026,16.6171121897121,12.9609209225894,29.7178548783131,22.7257540337357,16.043727222916
22.0741179289444,24.1102461086937,17.4616873446603,20.4468259719213,13.1562628004026,16.6171121897121,12.9609209225894,29.7178548783131,22.7257540337357,16.043727222916
22.0741179289444,22.1139247050228,17.4616873446603,20.4468259719213,13.1562628004026,16.4061261310956,12.9609209225894,29.7178548783131,22.7257540337357,16.2503086552629
22.0741179289444,22.1139247050228,17.4616873446603,20.4468259719213,13.1562628004026,16.4061261310956,12.9609209225894,29.7178548783131,22.9950343553826,16.2503086552629
18.4960176066731,22.1139247050228,17.4616873446603,20.4708326754076,13.1562628004026,16.4061261310956,13.0255391450523,23.4594304380912,20.7178236761506,16.2503086552629
18.4960176066731,22.1139247050228,13.8862632709727,20.4708326754076,13.1562628004026,16.4061261310956,13.0255391450523,23.4594304380912,20.7178236761506,16.2503086552629
18.4960176066731,22.1139247050228,13.8862632709727,20.4708326754076,12.4537313327039,16.4061261310956,13.7436692543747,23.4594304380912,20.7178236761506,16.2503086552629
18.4960176066731,22.1139247050228,13.8862632709727,20.4708326754076,12.4537313327039,16.4061261310956,13.7436692543747,23.4594304380912,20.7178236761506,16.2919761494084
18.4960176066731,22.1139247050228,13.8862632709727,20.4906770484001,12.4537313327039,16.4158203697179,13.7436692543747,23.4594304380912,20.7178236761506,16.2919761494084
18.4960176066731,22.1139247050228,13.8862632709727,20.4906770484001,12.4537313327039,15.0429484765534,13.7436692543747,23.4594304380912,20.7460573271751,16.2919761494084
18.4960176066731,21.3202731741376,13.8862632709727,20.4906770484001,12.4537313327039,15.0429484765534,13.7436692543747,14.8045552639931,20.7460573271751,15.4502289983425
18.4960176066731,13.8513337349073,13.8862632709727,20.4906770484001,12.4537313327039,15.0429484765534,13.7436692543747,14.8045552639931,20.7460573271751,15.4502289983425
18.4960176066731,14.0281247703115,13.8862632709727,20.4906770484001,12.4537313327039,15.0429484765534,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
18.4960176066731,14.0281247703115,13.8862632709727,20.4906770484001,13.3701499812728,15.0429484765534,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
18.4960176066731,14.0281247703115,13.8862632709727,20.4906770484001,13.3701499812728,15.0429484765534,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
18.4960176066731,14.0281247703115,13.8862632709727,20.4906770484001,13.3701499812728,15.0429484765534,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
18.4960176066731,12.7473202807637,13.8862632709727,19.455018353063,13.3701499812728,15.0429484765534,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
18.4960176066731,12.7473202807637,13.8862632709727,19.455018353063,13.3701499812728,15.0429484765534,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
18.5809232898657,12.9628144492292,13.8862632709727,19.455018353063,13.3701499812728,14.1700630651949,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
15.0054992161781,12.9628144492292,13.8862632709727,19.455018353063,13.3701499812728,14.1700630651949,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
15.0054992161781,12.9628144492292,13.8862632709727,19.455018353063,13.3701499812728,14.1700630651949,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
15.0054992161781,12.9628144492292,13.8862632709727,19.455018353063,13.3701499812728,14.1834025552721,13.7436692543747,14.8045552639931,21.1044720263965,15.4502289983425
15.0054992161781,12.9628144492292,13.8862632709727,19.455018353063,13.3701499812728,14.1834025552721,13.7436692543747,14.8045552639931,21.6580543322464,15.4502289983425
15.0054992161781,12.9628144492292,13.8862632709727,19.6462966455058,13.200800787233,14.1834025552721,13.7436692543747,14.8045552639931,21.4000785251133,15.4502289983425
15.0054992161781,12.9628144492292,13.8862632709727,19.6462966455058,13.200800787233,14.1834025552721,13.7436692543747,16.1615277348383,21.4000785251133,15.4502289983425
15.0054992161781,12.9628144492292,13.8862632709727,16.206169367126,13.200800787233,14.1834025552721,13.7436692543747,16.1615277348383,21.4668834646382,15.4836810131214
15.0054992161781,12.9628144492292,13.893658346454,16.206169367126,13.200800787233,14.1834025552721,13.7436692543747,16.1615277348383,21.4668834646382,15.4836810131214
15.0054992161781,12.9628144492292,13.893658346454,16.206169367126,13.200800787233,14.1834025552721,13.7436692543747,16.1615277348383,21.487833680711,15.4836810131214
15.0054992161781,12.9628144492292,13.893658346454,16.206169367126,13.200800787233,14.1834025552721,13.751064329856,16.1615277348383,21.487833680711,15.3994947020692
15.0054992161781,12.9628144492292,13.893658346454,16.206169367126,13.200800787233,14.1834025552721,13.751064329856,16.1615277348383,21.487833680711,15.3994947020692
14.3790055396007,12.9628144492292,13.893658346454,16.206169367126,13.200800787233,14.1834025552721,13.751064329856,16.1615277348383,21.487833680711,15.3994947020692
14.3790055396007,12.9628144492292,13.893658346454,16.206169367126,13.200800787233,14.1834025552721,13.751064329856,16.1615277348383,21.4891672182994,15.590772994512
14.3790055396007,12.9628144492292,13.893658346454,16.3359118050953,13.1619337997167,14.1834025552721,13.751064329856,16.1615277348383,21.4891672182994,15.590772994512
14.3790055396007,12.9628144492292,13.893658346454,16.2598154363689,13.1619337997167,14.2031870651924,13.751064329856,16.1615277348383,21.4891672182994,15.590772994512
14.3790055396007,12.9628144492292,13.893658346454,16.2598154363689,13.1619337997167,14.2031870651924,13.751064329856,16.1615277348383,21.4891672182994,15.590772994512
14.3790055396007,12.9628144492292,13.893658346454,16.2598154363689,13.1619337997167,13.9111253730355,13.751064329856,16.1615277348383,21.4891672182994,15.590772994512
14.3790055396007,12.9628144492292,13.893658346454,16.2598154363689,13.1619337997167,13.9111253730355,13.751064329856,16.1615277348383,21.4891672182994,15.590772994512
14.3790055396007,12.9628144492292,13.893658346454,16.2598154363689,13.1619337997167,13.9111253730355,13.751064329856,16.1615277348383,21.5995770012823,15.590772994512
14.3790055396007,12.936375647728,13.893658346454,16.2598154363689,13.1619337997167,13.9111253730355,12.7207578331495,16.1615277348383,21.5995770012823,15.590772994512
14.3790055396007,12.936375647728,13.5546162985534,16.2598154363689,13.1619337997167,13.9111253730355,12.7207578331495,16.1615277348383,21.5995770012823,15.590772994512
14.3210704239623,12.936375647728,13.7314073339576,16.2598154363689,13.1619337997167,13.9111253730355,12.7207578331495,16.1615277348383,21.5995770012823,15.590772994512
14.3210704239623,13.1342016541766,13.7314073339576,16.2598154363689,13.1619337997167,13.9111253730355,13.0145486685403,16.1615277348383,21.5995770012823,15.590772994512
14.3210704239623,13.1342016541766,13.7314073339576,16.2598154363689,13.1619337997167,13.9111253730355,13.0145486685403,16.1615277348383,21.5995770012823,15.590772994512
14.3210704239623,13.1342016541766,13.7314073339576,16.2598154363689,12.0579203455732,13.9111253730355,13.0145486685403,16.1615277348383,21.5995770012823,15.590772994512
14.3210704239623,13.1342016541766,13.7314073339576,16.2598154363689,12.0579203455732,14.0722103212993,13.0145486685403,16.1615277348383,21.5995770012823,15.590772994512
14.3210704239623,13.1342016541766,13.7314073339576,16.2598154363689,12.0579203455732,14.0731099748778,13.0145486685403,16.1615277348383,21.5995770012823,15.590772994512
14.5920274211428,13.1342016541766,13.7314073339576,16.2598154363689,12.0579203455732,14.0731099748778,13.0145486685403,16.1615277348383,21.5995770012823,15.590772994512
