"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
2489775.22226093,2436431.73394807,2511791.50621903,2511981.72596932,2566533.21982589,2472418.54028291,2457653.52552515,2490085.66543627,2442401.77480456,2520594.31389639
2885822.62745215,2848926.04273861,2827302.1174769,2768321.04908606,2977043.33380866,2766355.9956266,2792459.45586322,2810559.89194402,2760930.19797517,2841218.73243724
3222502.30440164,3164970.81836433,3026803.73856871,3031103.70391569,3119516.69597854,2993736.23676289,3112836.24302032,3046394.31868569,2950350.740954,3022507.67886645
3353400.58256937,3282647.54003579,3271014.86062926,3226340.22225383,3279095.51865263,3215778.03718516,3211477.46097929,3200010.42995825,3125672.45173165,3163901.5694162
3421160.54165884,3451674.25209282,3438176.41361858,3392304.07728189,3460024.70043724,3415119.0347098,3328039.2705877,3336236.8707282,3323426.43133969,3355285.58048655
3563616.94671444,3538687.77626127,3528133.0476306,3442091.43961944,3623086.45806584,3473632.09671724,3438758.99509031,3470546.95255159,3467627.65352335,3465032.19856124
3666595.12656093,3685503.72168449,3563262.16412409,3577315.79790919,3704080.95243215,3581158.00420163,3510138.79347988,3588033.96913652,3627906.8354707,3600619.25776934
3826210.69255217,3739770.6977588,3672739.39804795,3658070.7470959,3856259.8123198,3620223.00221122,3680937.18923392,3620771.67039859,3731070.45732182,3655028.75995575
3900355.46431341,3748226.79949546,3690405.46819965,3789895.81023949,3930792.89635976,3805237.7049809,3690506.42278565,3688696.69940793,3750237.19746645,3684538.76128775
3920463.88994178,3799781.96128695,3701473.17305319,3808544.4378789,3984070.46362051,3835442.34118608,3761677.39368718,3749387.24566109,3789946.49107734,3756050.64927461
3954366.21231738,3814524.81997793,3712358.57605339,3843171.19250265,3995553.2133654,3881211.94633329,3804860.35852338,3761935.30977422,3796374.54709232,3811895.91861415
3966765.4201473,3831391.83487938,3736203.87072574,3938208.22655623,4002498.15719198,3897880.07679039,3849474.39778719,3775631.39115693,3806974.6935132,3871477.69775844
3978714.09543675,3901462.55405066,3761616.54277376,3953905.51490692,4011686.30390221,3923493.68459056,3932250.71309595,3788444.73621594,3856240.1764022,3872208.63555216
4049183.32332107,3929214.12118739,3881397.13932425,3979026.41746608,4040338.25050985,3923204.1596446,3940295.05081175,3801682.02206689,3898300.84121781,3885125.84696732
4050675.35043792,3960626.6580825,3961775.2874719,4007079.90958779,4058649.97509481,3933643.13793795,3971455.94576523,3832436.47611322,3907238.72026203,3955189.30491892
4054441.33705455,3974078.64805656,3962171.3941562,4052655.06633959,4059070.6599854,3946462.16971405,3987376.36180154,3935823.78576381,3906688.76080101,4024514.12879623
4064158.49061493,3994009.33484006,3964540.84354516,4054387.25537647,4073393.82259614,3995214.30136927,4004211.93862113,3942940.17378976,3932064.30628373,4040874.51936566
4070208.01705959,4003187.24114384,3968414.28514806,4054141.87732523,4075054.06442323,3996472.57864385,4025903.90776336,3948616.80523377,3935673.62041112,4063032.1883821
4084961.60784018,4044290.41896198,3970350.79832106,4071612.56975208,4090202.1321508,4061031.22669445,4035355.91125598,3976518.11510843,3936065.52484563,4063721.42348528
4085487.75512013,4051207.80994266,4014043.11935317,4073369.52242284,4145889.08153877,4062229.30560936,4038149.2995917,3977083.98150073,3972610.49033833,4069606.49216361
4131864.30404696,4053227.57790266,4020328.70130389,4083933.22631891,4156207.28052316,4066202.66867698,4055608.21750521,3982058.73639343,3993004.9118686,4089034.5307739
4134796.93438302,4057684.39611065,4018587.03301456,4091644.27839907,4155931.85010727,4067245.8758565,4062318.70785975,3982577.67694828,4024176.3155227,4090702.38756993
4155711.53605396,4082685.65407652,4046153.38512235,4092137.07561207,4155478.37618531,4071077.46675152,4073510.73462076,3988776.33371668,4066180.43140091,4093078.8942325
4159696.10277061,4082065.661341,4068471.17030184,4085127.68016946,4156662.31366923,4085671.73675914,4086292.70861519,3990510.94929328,4105715.68232075,4093185.09004311
4160021.31251658,4082244.43563906,4068481.19142933,4089628.36038741,4157220.83796561,4086585.43314891,4089869.45491781,3992142.20298173,4114086.36622747,4099924.70351992
4161191.98416745,4082775.31645992,4072078.02051471,4096000.75648676,4158819.98739424,4086585.43314891,4093657.46168641,3996210.67009843,4108609.82125104,4104128.8997165
4159820.37274596,4083217.41597041,4103189.2960313,4095741.96358209,4161547.58879332,4085595.19175794,4102007.72270279,3996033.6478011,4110782.59756967,4103955.22119511
4157432.57059807,4084352.51399938,4104431.91946575,4111216.58701331,4164875.13720398,4085595.19175794,4148836.69590194,3997782.83810159,4125229.30957362,4104494.02804306
4157779.02725275,4085643.14758908,4104105.49363776,4100941.53038242,4164965.99219859,4085962.83585047,4153312.164314,3999285.82911363,4124456.77894538,4101780.30175625
4160713.54454181,4094300.93549484,4161250.27581839,4094731.35366583,4198313.40817653,4085962.83585047,4159112.68502494,4002274.46980618,4144117.94550769,4101742.54536972
4160713.54454181,4097721.28584888,4212528.38319649,4098141.45191788,4211019.85489476,4086663.87103589,4156085.08047555,4028690.98307156,4137689.5406655,4102051.94794739
4162987.96724413,4097619.96412516,4220783.73443266,4142634.32057463,4215667.62175452,4094052.67649871,4167742.74293368,4034925.19174747,4137033.30663542,4104453.700377
4166115.65466117,4123180.80869703,4221609.74612642,4142322.49920994,4216924.86612448,4094052.67649871,4183145.7075915,4039062.22078412,4161562.26485349,4104610.5981836
4175285.3014455,4130908.88056808,4224328.97339952,4148847.51426146,4219417.29907653,4106608.02725973,4185314.80698396,4046761.00484039,4162114.19560221,4107272.05593074
4175911.97852064,4132595.70178882,4291154.09023363,4149782.1158838,4219171.2581653,4106608.02725973,4188178.23002207,4046761.00484039,4164529.44955398,4107272.05593074
4188929.14237699,4132561.3284215,4291154.09023363,4151891.72632265,4219171.2581653,4106608.02725973,4197709.07180061,4045543.21928663,4164825.1702384,4114055.20269295
4188265.01470755,4132190.14232447,4291730.63399108,4152028.90981813,4219227.98029582,4106235.28798534,4201320.2421655,4043691.83096207,4165844.07788774,4127875.81206854
4188279.4021361,4130991.49931909,4291730.63399108,4152174.33273562,4237799.90786769,4113152.91800939,4202273.75949578,4043512.74206227,4181955.28200287,4127813.18853074
4189174.70067597,4132845.80844687,4290755.6579062,4152086.90905863,4236464.79923869,4113152.91800939,4202617.92174958,4043512.74206227,4190099.06225138,4128102.43997522
4189174.70067597,4132835.12368938,4292054.46711065,4154008.15290286,4234993.49292362,4113152.91800939,4310778.29003138,4041608.52149064,4190033.19842509,4128615.94263647
4189637.48054569,4132814.51731426,4292054.46711065,4153505.42808258,4235777.26925576,4112105.54265141,4315655.03161378,4041608.52149064,4236588.41735919,4128945.33641964
4190324.58391798,4134830.38056183,4290898.39098135,4153859.64418172,4239745.46940005,4112105.54265141,4315331.26757145,4041426.53270363,4237844.56941354,4130314.32603635
4192588.88345048,4134830.38056183,4291600.76734688,4154103.96870923,4239745.46940005,4129974.612278,4315722.37552589,4041426.53270363,4238118.29466148,4131193.26148671
4197813.78225763,4135843.41983008,4291600.76734688,4170484.14734516,4239710.79152095,4129294.82417349,4315814.14763348,4040626.2839682,4236773.88178893,4131186.0397314
4203174.45568655,4144488.78317001,4294219.58193989,4170484.14734516,4246907.47337714,4140017.87504475,4314958.4136002,4040626.2839682,4263652.83473533,4131956.56632872
4203007.78369814,4141920.9613551,4302083.06319078,4171096.91486128,4260398.27260885,4150439.02095485,4314958.4136002,4065739.51895211,4268200.4389707,4132473.75563711
4202981.69523458,4141027.24216267,4301788.44937951,4171089.99445679,4286587.44861225,4152917.67326193,4316102.693907,4069562.91028821,4274874.69609593,4134923.13770908
4203042.88009341,4142640.33022459,4299977.32668745,4176655.3690132,4287058.31486743,4164880.47005119,4317767.99881197,4068987.5462715,4283376.88294434,4135205.71778404
