"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
693032.174473608,713742.052028224,749971.44633633,751179.552453823,842464.474239815,845379.836501973,745385.517834327,792463.389168747,735762.714077456,771890.422976172
1089466.39517933,1249095.36604828,979330.725565211,1088866.4248058,1167594.22093324,1226462.994816,1028628.09809814,1119796.76090236,1103283.16301007,1106459.21015339
1269116.28874651,1495752.05279451,1317453.80755747,1321843.60876227,1346900.0748608,1438473.08610929,1407711.2377929,1415199.29821673,1424431.28793423,1477086.31968463
1472050.25613108,1752387.7720534,1500726.1775161,1574956.86636246,1519077.91825044,1589094.11604189,1551188.42997744,1715393.52605362,1626041.91556611,1835436.36530374
1694270.55437518,1973721.76000664,1727776.92504169,1645487.03214196,1685016.44277362,1777146.65324593,1693443.54503024,1917421.12236106,1765511.39955781,1868273.71147425
1872867.80746702,2067664.32053471,1838698.67774583,1887683.02880129,1896099.43106725,1874924.57944414,1791841.41385219,2087816.65192088,1840021.83996452,2034212.14605741
2023247.48802254,2120944.78999338,1908771.68638797,2028879.09234569,2081863.90840356,1989518.25989679,1977088.78093468,2234601.79992194,1950660.99519552,2164625.63335788
2254844.44991528,2211909.59461553,2113587.24460762,2169893.97591779,2189664.59490113,2114637.44605714,2075934.11906136,2326999.78201864,2159343.59721184,2271101.25546869
2323486.08598918,2324263.22552767,2159312.13912745,2271611.67998155,2304364.47055948,2179256.07714194,2170203.05647886,2367517.12393122,2256409.52249204,2331179.57948613
2411878.67253197,2423530.91670071,2239029.28067223,2360574.83665008,2388306.28765945,2322460.93706296,2253438.93067271,2451080.96591421,2319184.15384616,2376796.94682398
2439400.94380481,2496857.17750861,2347835.79616016,2460240.22015729,2487534.55072242,2407763.13054731,2341613.92473525,2474895.22703059,2382867.49189452,2418067.05118874
2525235.21886565,2564487.6459862,2391570.74336253,2511658.81189486,2557114.73854315,2442057.96910419,2436536.42070796,2535803.84331828,2433631.38318827,2517595.30149561
2536305.20106342,2579521.00617113,2425995.19919115,2520632.35123544,2591225.31600909,2479262.73291247,2499122.52466786,2587622.56435605,2465979.49187144,2546929.37289343
2582653.09139594,2600090.62062057,2437095.00796109,2575660.31567506,2633648.46885629,2493850.40954974,2506554.25850503,2658452.56094742,2521924.69995953,2595522.39361456
2638021.94082081,2637803.43902688,2456146.07673493,2581214.88097776,2663529.25348145,2514090.63522187,2548302.93046678,2685693.52247556,2534017.33134059,2627697.99951993
2657716.15624557,2654331.18897195,2504932.5392595,2583304.16009993,2738742.76139503,2534949.80078595,2571989.99621786,2693177.30471905,2543066.03971633,2675883.59653378
2700403.09772133,2666662.77277419,2513676.80221668,2605960.77564829,2740221.67451615,2537248.08947471,2644136.7091136,2706504.53316235,2544914.8663354,2695236.03321963
2712516.32653386,2699933.07001721,2524832.91555451,2689127.91971146,2778261.58914927,2563552.95815379,2676107.88033671,2732106.28760131,2573178.88656105,2758135.32754896
2733548.16056091,2734896.04277006,2530674.39149749,2704958.47373688,2776188.19338046,2576031.45437059,2676458.61756243,2731662.27046234,2589764.71834286,2757788.74531968
2736753.12948471,2755233.15395037,2569554.0630668,2704766.74650507,2782721.2620729,2583034.27590427,2683559.03065524,2735137.86867445,2599796.61965803,2757065.79833289
2757672.13286682,2754981.163444,2607356.98218502,2711030.13988646,2782721.2620729,2590039.76366951,2692526.89653747,2742788.80150451,2606608.47997235,2755791.42757578
2790258.83088864,2766301.96817162,2609655.69588186,2713071.91226943,2782721.2620729,2631736.17665642,2732171.97914199,2740902.00582011,2607742.0195385,2761089.60249406
2801953.1704285,2776836.19175856,2611757.89505841,2720987.94193042,2782444.35936651,2638848.96004659,2732171.97914199,2785465.57528823,2647837.84853086,2762582.01160377
2811492.99396557,2781409.83417335,2668575.92165896,2731695.46049633,2794006.67479659,2674887.57420061,2732686.20004477,2785465.57528823,2676147.3874517,2763681.39991306
2812989.66754341,2783672.19472736,2690918.62816095,2731695.46049633,2802622.14236512,2682379.76546981,2732661.42844196,2783550.34474837,2685167.1086531,2764844.11306464
2827177.45450919,2814044.4500279,2730099.29710996,2735600.8319164,2804252.3998804,2702358.69719059,2727222.65033591,2783576.06787141,2739570.24032977,2773360.97153207
2830406.05241716,2813525.60387236,2729306.81701168,2735737.53447086,2804252.3998804,2756688.14543605,2733694.9612017,2783992.46883609,2743568.79778036,2784402.41039645
2834248.86563996,2831111.04352409,2747245.29181508,2738018.91530841,2802477.70597484,2762837.42770592,2733694.9612017,2783992.46883609,2738676.61754996,2783206.78265548
2849588.5021518,2831111.04352409,2747245.29181508,2737998.59461454,2802477.70597484,2765571.05408562,2735332.91918498,2783992.46883609,2743034.06237233,2783093.25373215
2849595.34966412,2831111.04352409,2770107.12316349,2741829.44998329,2802477.70597484,2773100.76661326,2734285.660735,2783992.46883609,2743283.04020953,2792446.81479349
2860556.45825225,2831111.04352409,2776353.55203612,2744176.31382336,2802271.83304034,2801413.99280624,2736179.38178901,2784988.43579157,2743283.04020953,2792337.57390759
2860775.22753777,2829123.33305053,2776353.55203612,2747272.76174504,2806916.25559083,2802112.67363248,2736179.38178901,2784884.75763383,2743832.78453116,2792337.57390759
2860775.22753777,2836827.4989843,2776119.05789954,2760232.96510198,2808526.11792869,2802119.15995703,2741188.55821081,2785685.39260894,2743832.78453116,2792337.57390759
2859592.18972053,2836827.4989843,2776119.05789954,2760232.96510198,2813737.92807775,2803408.91151747,2739043.11911342,2785685.39260894,2753989.51220919,2792856.23518958
2859334.70842253,2836195.44657762,2776097.57876941,2762134.73191792,2814435.16605212,2892481.0552936,2739783.36430888,2785685.39260894,2753771.9379033,2793816.02707432
2860886.03183097,2873529.59544792,2775072.08999123,2762154.34196595,2814681.21848922,2891967.89673351,2739783.36430888,2785685.39260894,2775279.43716498,2802171.78447195
2873001.17664814,2873529.59544792,2846709.22996525,2768065.91243957,2814599.13465224,2892021.34039628,2739822.52079546,2791869.38275712,2781642.68353198,2802171.78447195
2873001.17664814,2876906.53538113,2847189.50638734,2767451.78165788,2814769.17411546,2915188.53151084,2741094.68322351,2791869.38275712,2786118.18000982,2802559.7003003
2873100.09553436,2876993.362649,2847189.50638734,2786247.66843277,2814769.17411546,2915188.53151084,2741948.55445818,2791869.38275712,2812287.62676133,2803774.3543904
2891480.17083098,2876993.362649,2847189.50638734,2822044.25157995,2814587.20353207,2915188.53151084,2765923.22420536,2791107.42511352,2808934.19509546,2803774.3543904
2892010.59546694,2877528.14176032,2847189.50638734,2825058.19890206,2814587.20353207,2915188.53151084,2770981.07554652,2790192.99127934,2825268.53520273,2803426.96208399
2895463.19284011,2905997.94824455,2847189.50638734,2826138.61953088,2817440.89680265,2914900.99542167,2770763.8629573,2790192.99127934,2830271.23910871,2803426.96208399
