"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3887106.28312761,3714365.49586966,3784120.37764842,3831639.67288608,3730387.6942855,3762178.76170699,3976872.15664736,3674652.32344095,3620902.05369458,3724566.15899965
4096895.0803412,4083837.67615867,4059137.62719225,4129359.62371844,4161664.46612473,3979816.06680574,4198327.11601744,4138780.48044552,3929484.43261455,4136238.85252879
4332140.94895004,4324629.12658169,4286153.06328284,4404420.72161924,4288497.15969299,4208251.76166955,4373011.20468262,4359650.54331676,4151707.6343892,4437456.00154551
4432352.32177152,4506917.53344874,4436452.79581216,4509651.89861884,4367471.71230906,4343751.41416581,4657486.12744463,4407177.5545157,4320797.63669054,4578727.04690446
4520721.43282337,4718837.85834888,4521886.04869687,4781256.69831589,4517664.53807791,4436111.52427928,4695038.99967648,4481910.15752507,4523617.00861163,4630058.68590446
4675730.01449435,4806914.38980354,4636571.63039539,4888374.60274779,4611631.4329378,4499574.05895911,4800400.4849585,4587106.97464476,4593667.38921266,4684353.81109328
4805312.38678542,4858433.2361263,4749391.19638911,4971466.68154924,4762735.84635224,4592617.42145135,4826558.30024197,4837144.34382219,4683023.12158078,4729030.58009946
4826152.68452819,4926337.77083088,4751270.99740176,4994896.43350031,4915710.17690342,4686157.95154179,4813254.14362784,4886174.8470609,4820933.64690169,4780694.48032132
4854583.33732139,4923978.36285633,4777911.45210504,5075055.42441475,4922567.49821062,4838005.02921759,4813934.60474181,4902179.56455715,4931728.71279534,4805844.24219022
4898813.76044051,5030534.75422318,4849960.2450796,5065427.67007276,4938708.77060532,4976801.71542975,4873782.26843548,5002451.33880595,4940699.44976901,4806232.56842464
4898111.22584396,5037823.84358146,4887070.93717766,5112566.57843111,4957356.55962746,5088760.44550129,4880669.25117813,5002355.55302939,4990554.53106706,4847599.49162853
4956159.64057965,5081777.46580443,4959137.05562725,5117088.9938384,5003813.45674792,5311823.08054182,4931741.30319552,5006754.911672,5059143.73425274,4854283.93594817
4961002.05720634,5082722.66878226,4964615.47197002,5134771.45130525,5017278.24402456,5333660.07596642,4943187.68368656,5016094.75882989,5054477.3214299,4861321.5217252
5019549.69642258,5087782.30002181,4972297.54059614,5168740.40960499,5105995.26718007,5464122.66317143,5063658.03862845,5066507.02371155,5070193.54817752,4890978.09061349
5022020.99909375,5086420.99071335,4993359.04006545,5170022.49892204,5119243.49658478,5487426.65505917,5066864.3173584,5063703.84500049,5105027.04563728,4951811.15442804
5023467.51500844,5091601.1175674,4992681.77632512,5207192.30945275,5125213.15889793,5482133.3651434,5150587.91222137,5095156.33428527,5120506.25070505,4950673.960972
5024026.21898835,5107323.75404423,5022625.20397215,5218538.18513073,5122162.08814039,5480558.12660088,5252353.3337474,5095156.33428527,5126935.06253113,4949152.89333099
5031131.7928073,5102533.47118286,5023750.25494415,5250331.01784775,5129645.54834728,5491969.99288355,5316896.67968292,5095156.33428527,5135204.33270562,4977423.88789657
