"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3909319.7826214,4027775.88709582,3823745.4030337,3822980.41572039,3811401.62061634,3942469.79248002,3737267.96271547,3868072.43490393,3908846.06816986,3811428.97267522
4267165.57261172,4316335.38441246,4215291.76834676,4264841.517321,4238292.35671008,4244570.86379772,4124772.97722971,4187184.43821388,4284129.17236484,4126526.6026517
4529156.33492214,4614038.42405773,4504982.55243102,4592190.29138156,4561160.72757961,4498463.56436965,4370751.37773179,4386233.8368031,4416259.88430385,4487397.65769032
4632824.55697304,4730729.47745888,4695844.18728006,4667674.71277873,4654414.46014771,4820477.10764862,4623656.12753536,4552416.25900992,4528454.24828274,4694589.21747551
4862291.05553416,4948373.90339384,4885202.28747972,4844458.79008564,4831397.77966984,5019337.78059422,4808406.74367052,4692831.20139625,4628280.28109144,4875209.20642708
4903365.93387489,5060901.9001355,5105413.27883596,4948357.23718788,4909157.02548487,5102383.30004348,4972037.86919859,4767541.51897379,4740990.09268218,4996294.37317623
5035170.99032759,5243356.64799053,5242534.87939228,5009781.57761998,4995027.81899176,5235186.9888034,5134440.9517647,4832476.6578055,4847968.04118566,5104325.62732407
5285369.32825005,5336888.09901663,5261562.50897886,5046068.77872275,5083788.40935486,5428509.66887937,5362129.51003024,4888567.95099652,4930666.34242676,5195274.94697344
5426673.10140504,5362714.03735764,5295912.82971135,5161173.04586187,5234867.48660998,5478364.65572165,5418920.16984667,4974497.30126315,5041348.78132725,5211575.98754737
5463533.74664159,5369149.16649984,5308719.50636927,5260413.23406656,5341555.20721667,5513376.2243777,5507641.98762678,5062473.27724148,5132240.36394374,5232645.19757087
5479330.83700673,5391041.69454236,5317620.22585178,5308778.48056174,5480927.34253556,5574460.67454361,5578851.61543842,5141427.70791544,5210456.07816177,5316302.79401625
5517912.72886036,5514464.6422853,5322009.15331835,5320715.89491813,5519738.05728703,5579506.55807797,5593078.15980206,5198100.91828768,5259258.0545111,5357806.30651849
5526142.53912644,5530650.93469443,5365455.16298568,5411692.90374226,5723127.00367669,5576691.44428057,5599616.34940138,5198669.25948147,5272421.18968771,5385712.31163369
5527839.41601607,5616893.00840565,5572256.40481713,5422183.0480024,5771327.16389842,5583439.91035615,5602732.71993276,5202120.7557764,5279096.33651525,5413100.51242598
5533068.83040823,5642571.54395557,5581070.31673112,5430139.64788904,5806798.73100243,5589918.6170449,5614087.81708131,5289988.83536404,5280983.20473901,5440662.53189608
5536086.7962325,5742261.48464465,5588425.90649811,5437303.16311923,5818647.71574506,5628568.42608914,5631258.14774761,5325984.05900321,5281714.37026186,5473460.53249737
5554380.27824361,5745756.65329331,5588406.16258783,5442371.50425208,5821461.48578448,5703695.18809357,5644930.47245042,5452355.44553439,5354019.36783413,5503445.87153777
5633864.2468489,5751415.94437476,5599649.21726679,5452721.41409268,5818620.8166241,5709749.33881795,5645276.64779555,5474026.5606606,5369074.86193416,5560359.67474024
5649514.03414066,5802743.77482093,5602485.05394575,5453552.59846031,5821144.79591833,5710625.19651484,5669967.14138603,5476647.01007831,5407900.11588669,5560547.87502895
