"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4807826.82412352,4477645.16067388,4744425.2443347,4706094.65867817,4783047.45219829,4667411.00806264,4703765.18174979,4750105.45774023,4326744.58353335,4868921.08140939
5466994.55945554,5392152.23226911,5355559.31371871,5271803.43674429,5499226.47302299,5379292.87522543,5535460.7272652,5437279.95795078,5155245.22370946,5409333.18282263
5771727.86975159,5622017.0660482,5685872.14880964,5678281.5463322,6002702.49918786,5674564.29946305,6135333.33351131,5891973.84973236,5584065.44485531,5893461.06642123
6056473.69532107,5862851.32275888,6013155.16050866,5964228.7424026,6363191.56502451,6057524.31776249,6215708.79703025,6126489.61595119,5863538.80049662,6150617.4845177
6180843.30693073,6101170.7836922,6118032.05016103,6158875.46171799,6522028.18447697,6195813.79444535,6286430.54229414,6257737.10827409,6222018.87616394,6305813.17515155
6377810.97136265,6230890.70771117,6221667.90629331,6375090.54282296,6676389.42960752,6221494.29197668,6334066.45401941,6422608.04009353,6386603.40134633,6359822.57858146
6553906.78236964,6372378.29710227,6334758.98473628,6465142.10514947,6706125.63883465,6326306.63176306,6398115.00910793,6430038.9831694,6438721.56836268,6599099.89105824
6618744.81957548,6416929.52415364,6402713.59180122,6542328.08966786,6710658.29696619,6346171.4967544,6432393.39378967,6458906.83932613,6523369.82230504,6610540.50501131
6634543.02319538,6428579.8056752,6538008.3595634,6752739.20995554,6747124.60237831,6458261.87919245,6554494.50285325,6496850.26934338,6520910.79052202,6615122.23689144
6681645.01287356,6428579.8056752,6619061.39822559,6781729.25034666,6760636.11529729,6492603.58682084,6560324.56015929,6509443.626979,6534671.08420192,6615111.15923966
6685524.00068657,6465324.59509677,6634975.17521231,6778109.40104766,6779471.90935367,6542474.61350145,6586542.49744696,6570123.17599043,6538328.39929603,6615193.97488598
6686586.53845188,6474855.666173,6638392.81025933,6787623.05466323,6780599.35909114,6608446.77557446,6660166.75821808,6717550.53303638,6700404.66270423,6617948.41826346
6690023.70737624,6474101.15643802,6638505.45771392,6792147.63065099,6789270.76846231,6612345.94075383,6766363.1478905,6733257.87645362,6700682.29263401,6619977.51394125
6718141.13358115,6472827.90360792,6698316.82853763,6791585.01749869,6806433.79795288,6615687.0096795,6764684.3246075,6754341.78210732,6700682.29263401,6620905.89103384
6718444.07006194,6472820.41822728,6699155.83488179,6791658.49966678,6803443.45701908,6649144.19263973,6784404.51205632,6753519.88150689,6701387.06146534,6658539.01753707
6721456.61437735,6476466.73515424,6740887.38254923,6796364.81351479,6825013.53457466,6665498.86255802,6812858.39306232,6773152.14064349,6701387.06146534,6662235.66514297
6723259.47139893,6480606.76586765,6773853.42763638,6805072.29768047,6824895.38240789,6683025.23665191,6820640.43852567,6782903.8610213,6725171.50695976,6662235.66514297
6791735.81545572,6485989.07965661,6776519.8619233,6807765.82221146,6831096.69049632,6677841.40739123,6819767.10108088,6782716.83314847,6728498.02747105,6668583.92936273
6803369.89095002,6592893.32420999,6788829.95809178,6808010.62280195,6834077.62867678,6677902.89647806,6819543.31270104,6783294.97983274,6728806.24169515,6695895.90216271
6803369.89095002,6648715.20105393,6788760.6756309,6810134.80545662,6834077.62867678,6680423.60933667,6818684.44854125,6792895.0448448,6729761.67550375,6755405.96786174
6803244.60752187,6656536.93358658,6795426.24863448,6810148.38640813,6841455.71964412,6760653.6962036,6818684.44854125,6792895.0448448,6746019.99291972,6759395.42161764
6802660.79298455,6689166.89078897,6795988.27720974,6811110.15714712,6841386.04420233,6794195.14855542,6819919.15144617,6794200.02435647,6752089.1134511,6856577.06052351
6837667.57196912,6689166.89078897,6795273.22844697,6817002.1180604,6844889.53940095,6798730.97360804,6819919.15144617,6794200.02435647,6754924.16875393,6862627.27141492
6840472.50543312,6705517.71955567,6798580.75390857,6817741.36084605,6851847.86800212,6802878.47042928,6819904.17320498,6800456.04320916,6781744.1642462,6862627.27141492
6840472.50543312,6709072.97072239,6799129.92100913,6863050.89449197,6852251.45175076,6805585.05019607,6820043.78371873,6916599.43064828,6786596.05555634,6863965.60526475
6865806.89885165,6715955.13247189,7075191.21826256,6864554.72221932,6851811.51400573,6832166.62911587,6820043.78371873,6916599.43064828,6799373.11220005,6866993.19692351
6865771.92887043,6714531.91836068,7075191.21826256,6865517.14903004,6851811.51400573,6832166.62911587,6820324.44027256,6916599.43064828,6799373.11220005,6869253.9154863
6866711.02499349,6714531.91836068,7075191.21826256,6866047.21748556,6851560.92147235,6832196.61685431,6821656.79762709,6924489.58607967,6800777.52080701,6882206.29079588
6867926.75409934,6714395.79412372,7076605.13296276,6865159.62316676,6851607.11138389,6832740.64590484,6827266.82722791,6934234.71894912,6801876.4643044,6903493.65724911
6867945.06099235,6715921.73112606,7076301.43236861,6871493.06858685,6852326.12123556,6832740.64590484,6839765.1528335,6934801.84604306,6801613.14963907,6926082.83211425
6876597.44047046,6717362.94788149,7076301.43236861,6871493.06858685,6861748.10420124,6832740.64590484,6840129.08900939,6936031.01074345,6799941.87736544,6926082.83211425
6878693.73999163,6717362.94788149,7076275.23565185,6871931.08921648,7028956.13240912,6832708.49609247,6840129.08900939,6936031.01074345,6799824.75345355,6925990.93264586
6878693.73999163,6717362.94788149,7076078.80217108,6872436.27741271,7028996.0899763,6850464.69084505,6840284.98486006,6936031.01074345,6799900.82088595,6925334.62319138
6881058.96330744,6717362.94788149,7081323.46662251,6872863.92468582,7029031.39405016,6850464.69084505,6840284.98486006,6936031.01074345,6801804.08068459,6925389.55635198
6881058.96330744,6717362.94788149,7081323.46662251,6863553.24834707,7028185.65641319,6849472.85822059,6855645.90712052,6936031.01074345,6801804.08068459,6925389.55635198
6881058.96330744,6717362.94788149,7081323.46662251,6863553.24834707,7028185.65641319,6849472.85822059,6873916.45238806,6936031.01074345,6850143.75442336,6925389.55635198
6881058.96330744,6717033.75719759,7082729.96911951,6863553.24834707,7028185.65641319,6849472.85822059,6873916.45238806,6936031.01074345,6947986.17027757,6926263.99082621
6881058.96330744,6717033.75719759,7082729.96911951,6863553.24834707,7028185.65641319,6850061.63525773,6880573.61887693,6936031.01074345,6948385.49329019,6926837.85059328
6884037.9153242,6717033.75719759,7082729.96911951,6863553.24834707,7028185.65641319,6850061.63525773,6945582.41513285,6936031.01074345,6950842.03315753,6925408.01897858
6884037.9153242,6717033.75719759,7082729.96911951,6863553.24834707,7028185.65641319,6850061.63525773,6945799.40098546,6936031.01074345,6950959.52899199,6926358.73188104
6885468.52851701,6717033.75719759,7083263.85154934,6863667.33745566,7030296.11289123,6850066.78918144,6942873.15024398,6936031.01074345,6955582.10432465,6926358.73188104
6885551.19424642,6717033.75719759,7083263.85154934,6869602.89432093,7030296.11289123,6850066.78918144,6942985.03003911,6936031.01074345,6954445.90566828,6926358.73188104
6885551.19424642,6744495.27798567,7083263.85154934,6869602.89432093,7030296.11289123,6855394.74183028,6942985.03003911,6943273.15800176,6956408.73185544,6928456.2757287
6885551.19424642,6761521.51019434,7085027.09479226,6869602.89432093,7030296.11289123,6864470.24304149,6946486.40783705,6950745.93060554,7006226.29599287,6928456.2757287
6887828.58191856,6761521.51019434,7089350.79490936,6872774.06242769,7030296.11289123,6863655.25473514,6946530.42411286,6950688.80999453,7010068.63803615,6928456.2757287
6898660.23226399,6761731.28512396,7089350.79490936,6879333.43924668,7029428.54356564,6864210.32553832,6946530.42411286,6950688.80999453,7011152.969489,6928379.43205533
6898142.97523754,6761738.38130448,7096066.34805243,6879333.43924668,7029428.54356564,6864210.32553832,6946592.07848162,6950688.80999453,7011152.969489,6928356.47492105
6898142.97523754,6761738.38130448,7097414.85281584,6879333.43924668,7029428.54356564,6881881.00308051,6946592.07848162,6950884.49255336,7011384.6978402,6932579.99749335
6899445.13767148,6761738.38130448,7096499.87838027,6879333.43924668,7029428.54356564,6881881.00308051,6948375.78185051,6951543.80621077,7011384.6978402,6932579.99749335
6953813.26298718,6761738.38130448,7096499.87838027,6880181.09342709,7029428.54356564,6881983.19744851,6948098.51502654,6951543.80621077,7015672.39118506,6932579.99749335
6953813.26298718,6761882.11182927,7096570.74423321,6880181.09342709,7028523.16667236,6883183.34700793,6948609.77142262,6951543.80621077,7015984.10946204,6934167.61828326
6953673.77640296,6761882.11182927,7096570.74423321,6880181.09342709,7028523.16667236,6891036.33643255,6949269.38449181,6955932.03368161,7016430.73708042,6939034.76357795
6956413.32998744,6761882.11182927,7096570.74423321,6880181.09342709,7028613.03655328,6891036.33643255,6959862.81919275,6957761.89098403,7022545.49064412,6950176.8318755
6956413.32998744,6761882.11182927,7096570.74423321,6880181.09342709,7028729.24774167,6893193.54950058,6958944.63399098,6958519.4457145,7029087.17714307,6950176.8318755
6956281.81273392,6761882.11182927,7104171.99320707,6880181.09342709,7029303.49014916,6893193.54950058,6958944.63399098,6958519.4457145,7029835.9594729,6949205.04681355
6955458.49692733,6761329.64569873,7104129.39839191,6879946.11494641,7029303.49014916,6893193.54950058,6958944.63399098,6957950.55876009,7034080.17633766,6949148.04671768
6955458.49692733,6761329.64569873,7104216.77409752,6879946.11494641,7029303.49014916,6893193.54950058,6958944.63399098,6965404.43325659,7034080.17633766,6949148.04671768
6955676.09023221,6761223.45147281,7105182.06048563,6879946.11494641,7029303.49014916,6893193.54950058,6961047.33159505,6965404.43325659,7034080.17633766,6949326.92364116
6955676.09023221,6761223.45147281,7105182.06048563,6879946.11494641,7029303.49014916,6893118.09406023,6961047.33159505,6968466.50553155,7034066.02741692,6949326.92364116
6955535.76461004,6761223.45147281,7105182.06048563,6879946.11494641,7028904.60027063,6893118.09406023,6961089.778309,6969105.11312347,7034066.02741692,6949326.92364116
6955523.87888092,6761618.96177296,7106071.14580524,6879946.11494641,7028904.60027063,6893137.46356059,6960961.92333929,6971691.17178797,7033954.71935038,6949326.92364116
6955523.87888092,6761618.96177296,7106071.14580524,6880155.55982446,7030851.798843,6893137.46356059,6982480.01513302,6971691.17178797,7036511.04266203,6949326.92364116
6955523.87888092,6761618.96177296,7106071.14580524,6880155.55982446,7044996.64374489,6893137.46356059,6982544.58819381,6971691.17178797,7036645.74444007,6949326.92364116
6955520.50973675,6763985.20969233,7105486.9282476,6880155.55982446,7044996.64374489,6893137.46356059,6983632.22096862,6971499.49876617,7040795.36280975,6949585.69872563
6971249.32281238,6763985.20969233,7105486.9282476,6880155.55982446,7045158.9551736,6893137.46356059,6982967.48932003,6971499.49876617,7040795.36280975,6948874.54562965
6971288.88456929,6763985.20969233,7106799.73205579,6880502.02726873,7045158.9551736,6892783.91758288,6982967.48932003,6971568.40646669,7040795.36280975,6953089.63361812
6971288.88456929,6763985.20969233,7106885.82840084,6887978.76499142,7045158.9551736,6892783.91758288,6982983.94148036,6971568.40646669,7040795.36280975,6953089.63361812
6971288.88456929,6763985.20969233,7106885.82840084,6887978.76499142,7045158.9551736,6892673.89968266,6983152.75516037,6971568.40646669,7040795.36280975,6953883.19058243
6971288.88456929,6763985.20969233,7112789.30336462,6888328.68510579,7045157.09783182,6892673.89968266,6990613.73182511,6971568.40646669,7040795.36280975,6952853.57624908
6971286.31642927,6763985.20969233,7112789.30336462,6888328.68510579,7045155.09536323,6892673.89968266,6991556.22997126,6971361.82412877,7040795.36280975,6952853.57624908
6971286.31642927,6763985.20969233,7112789.30336462,6888328.68510579,7045155.09536323,6892673.89968266,6993748.59861632,7051927.29370489,7040795.36280975,6952853.57624908
6971286.31642927,6763985.20969233,7112789.30336462,6888328.68510579,7045155.09536323,6892673.89968266,6993748.59861632,7052545.19046462,7040868.81004401,6955030.97812798
6995371.00750112,6764744.68023941,7112789.30336462,6888328.68510579,7045155.09536323,6892617.07142979,6994231.16878564,7052545.19046462,7040868.81004401,6959176.36101441
7016203.65729021,6764744.68023941,7112784.44837924,6888328.68510579,7060042.04970908,6893604.61408055,6994231.16878564,7052545.19046462,7040868.81004401,6959176.36101441
7016004.61230151,6782807.44151453,7112784.44837924,6888328.68510579,7060631.01923499,6893604.61408055,6994231.16878564,7055394.73610397,7040868.81004401,6959353.39968703
7016004.61230151,6782933.38180064,7112784.44837924,6888328.68510579,7060631.01923499,6893604.61408055,6994248.16895902,7062367.27900805,7040868.81004401,6967434.14628195
7016022.66676686,6784148.24325082,7112784.44837924,6888328.68510579,7060631.01923499,6894662.69535747,6995076.06087249,7062367.27900805,7040868.81004401,6967434.14628195
7016022.66676686,6784148.24325082,7112784.44837924,6887852.3000515,7060631.01923499,6897176.77142926,6995560.24511023,7062467.32289402,7040868.81004401,6966541.94818434
7016400.80024456,6784434.71833109,7112784.44837924,6901150.102114,7060631.01923499,6897176.77142926,6995560.24511023,7062467.32289402,7043506.17785241,6966541.94818434
7016400.80024456,6784477.38042938,7112784.44837924,6901150.102114,7060612.94329481,6897176.77142926,6995514.73435731,7064383.37592491,7047382.04667288,7030161.41588479
7016400.80024456,6784481.99634034,7112784.44837924,6901150.102114,7060692.92565374,6898726.7631603,6995514.73435731,7064383.37592491,7048210.0833636,7030161.41588479
7016400.80024456,6784555.96381264,7112784.44837924,6901150.102114,7060692.92565374,6898726.7631603,6995311.73013322,7064383.37592491,7050244.50047603,7030107.56561002
7016400.80024456,6784555.96381264,7112784.44837924,6901150.102114,7061210.46539425,6898726.7631603,6995311.73013322,7063066.83997958,7089391.95165076,7031435.29349605
7016400.80024456,6784555.96381264,7112784.44837924,6901150.102114,7054927.19136566,6898726.7631603,6997119.76220624,7063066.83997958,7089391.95165076,7031435.29349605
7016400.80024456,6784555.96381264,7112784.44837924,6900951.7359823,7054927.19136566,6898726.7631603,6996735.53070044,7063066.83997958,7089391.95165076,7031435.29349605
7016400.80024456,6784555.96381264,7116217.6845726,6903401.83753619,7054927.19136566,6898726.7631603,6996735.53070044,7063066.83997958,7089391.95165076,7031200.76844553
7016400.80024456,6807547.75730763,7116217.6845726,6924738.44468672,7054927.19136566,6899098.86734551,6996735.53070044,7063066.83997958,7089391.95165076,7031172.19858062
7016400.80024456,6805086.14440859,7116217.6845726,6924738.44468672,7054927.19136566,6899098.86734551,6996735.53070044,7063066.83997958,7089391.95165076,7031172.19858062
7016400.80024456,6805086.14440859,7116217.6845726,6924738.44468672,7054927.19136566,6899098.86734551,6996735.53070044,7062135.1619077,7091621.30697741,7031172.19858062
7016400.80024456,6805086.14440859,7116217.6845726,6924738.44468672,7054927.19136566,6902287.67704793,6998177.44852931,7062135.1619077,7096355.72168315,7031172.19858062
